timestamp,joint,angle
24.537,knee_R_flex,180.0
24.643,knee_R_flex,180.0
24.745,knee_R_flex,180.0
24.856,knee_R_flex,180.0
24.955,knee_R_flex,0.0
25.056,knee_R_flex,180.0
25.163,knee_R_flex,180.0
25.262,knee_R_flex,180.0
25.368,knee_R_flex,180.0
25.467,knee_R_flex,180.0
25.571,knee_R_flex,180.0
25.671,knee_R_flex,180.0
25.776,knee_R_flex,180.0
25.875,knee_R_flex,180.0
25.987,knee_R_flex,180.0
26.093,knee_R_flex,0.0
26.192,knee_R_flex,0.0
26.299,knee_R_flex,0.0
26.403,knee_R_flex,0.0
26.508,knee_R_flex,0.0
26.614,knee_R_flex,0.0
26.719,knee_R_flex,180.0
26.818,knee_R_flex,180.0
26.912,knee_R_flex,180.0
27.009,knee_R_flex,180.0
27.100,knee_R_flex,180.0
27.192,knee_R_flex,180.0
27.305,knee_R_flex,180.0
27.413,knee_R_flex,180.0
27.521,knee_R_flex,180.0
27.629,knee_R_flex,180.0
27.747,knee_R_flex,180.0
27.844,knee_R_flex,180.0
27.940,knee_R_flex,180.0
28.036,knee_R_flex,180.0
28.140,knee_R_flex,180.0
28.235,knee_R_flex,180.0
28.329,knee_R_flex,180.0
28.423,knee_R_flex,180.0
28.520,knee_R_flex,180.0
14.818,shoulder_L_abd,35.2
14.920,shoulder_L_abd,34.5
15.029,shoulder_L_abd,33.9
15.134,shoulder_L_abd,34.2
15.225,shoulder_L_abd,35.7
15.320,shoulder_L_abd,35.5
15.433,shoulder_L_abd,35.7
15.525,shoulder_L_abd,37.3
15.620,shoulder_L_abd,36.9
15.718,shoulder_L_abd,34.2
15.813,shoulder_L_abd,34.0
15.908,shoulder_L_abd,32.7
16.005,shoulder_L_abd,33.1
16.097,shoulder_L_abd,35.3
16.190,shoulder_L_abd,40.7
16.279,shoulder_L_abd,40.5
16.370,shoulder_L_abd,39.3
16.461,shoulder_L_abd,39.0
16.550,shoulder_L_abd,39.0
16.641,shoulder_L_abd,41.4
16.732,shoulder_L_abd,42.0
16.820,shoulder_L_abd,41.7
